x,y,origianl,denoised
-2.663831916,2.051567282,1.0903233576858065,0.9535209123182851
-2.658829415,0.53054425,1.1021324013048328,0.9497019608203291
-2.653826913,1.998317948,1.1143701111652033,0.9554319094292936
-2.648824412,0.259815912,1.1270246700233693,0.9711476393975045
-2.643821911,1.33673704,1.1400840149827278,0.9968357842297961
-2.63881941,0.209479406,1.1535358353392793,1.0320419799694267
-2.633816908,0.843497034,1.167367585489076,1.0758211545542355
-2.628814407,0.708102609,1.1815664816421398,1.126663552552736
-2.623811906,1.570366346,1.1961195264100848,1.1824534641998747
-2.618809405,0.639672256,1.2110135059520224,1.240516945433128
-2.613806903,1.774836904,1.226235004043072,1.297791503425529
-2.608804402,0.821872214,1.2417703982323194,1.3511130525890507
-2.603801901,2.145210306,1.2576058866218611,1.3975762524402415
-2.5987994,2.069587074,1.2737274843942683,1.4348964420199488
-2.593796898,1.95760582,1.2901210388751798,1.461693529579697
-2.588794397,1.487868203,1.306772225226037,1.4776326941086717
-2.583791896,1.9925957,1.323666575068218,1.4833892821657153
-2.578789395,0.896201442,1.3407894724791471,1.480446560034876
-2.573786893,1.716040027,1.3581261698722495,1.4707736570638779
-2.568784392,1.859867714,1.3756617833194604,1.4564569123570306
-2.563781891,0.781514312,1.3933813226562504,1.4393645927399197
-2.55877939,0.753019871,1.4112696870383838,1.4209117043979704
-2.553776888,1.438545943,1.429311681454563,1.4019629547266086
-2.548774387,2.128589309,1.4474920117769687,1.382876367654157
-2.543771886,1.384617164,1.4657953159688022,1.363657490879497
-2.538769385,1.784111478,1.484206159297685,1.3441728391153875
-2.533766883,0.06780756,1.5027090512901575,1.32436552445944
-2.528764382,1.792947597,1.5212884406108929,1.3044252925577515
-2.523761881,2.495997437,1.5399287469838951,1.2848844457903041
-2.51875938,1.147164029,1.5586143561615935,1.26663316661221
-2.513756878,0.199562888,1.57732963712615,1.2508657679803274
-2.508754377,-0.026704206,1.5960589368992677,1.2389793345870643
-2.503751876,2.451000005,1.614786612781685,1.2324477486888377
-2.498749375,2.078564947,1.633497027179039,1.2326899999027328
-2.493746873,1.048388055,1.6521745648526724,1.2409460118752027
-2.488744372,0.050013675,1.670803627762251,1.2581691760327534
-2.483741871,0.78296028,1.6893686672256267,1.2849433167918258
-2.47873937,1.196078154,1.707854178703543,1.321431585951025
-2.473736868,1.715931025,1.726244718902366,1.3673633450930973
-2.468734367,1.884035454,1.7445249007509942,1.422060564857488
-2.463731866,0.940965175,1.762679425084526,1.4844976402075334
-2.458729365,0.689948746,1.7806930754899506,1.5533799490037894
-2.453726863,2.023728952,1.798550735064863,1.627220507121378
-2.448724362,2.13074605,1.8162373816284179,1.704394142987797
-2.443721861,1.821559192,1.833738118537613,1.7831565102937459
-2.43871936,1.74271945,1.8510381696950815,1.8616299938031287
-2.433716858,1.731673496,1.8681228957714928,1.9377761411471108
-2.428714357,2.219957166,1.8849777897475763,2.0093884806784206
-2.423711856,2.386328928,1.9015885064810965,2.074143912994003
-2.418709355,1.399430346,1.9179408579758324,2.129740853893433
-2.413706853,2.645322875,1.9340208288809606,2.174127948340261
-2.408704352,2.108524121,1.9498145724574274,2.205794034697016
-2.403701851,3.753706223,1.965308438526808,2.2240584107939654
-2.39869935,2.143096763,1.9804889690975462,2.2292823535095208
-2.393696848,2.837796296,1.9953429129620304,2.2229276408782193
-2.388694347,2.83669308,2.0098572221759707,2.2074181171128293
-2.383691846,1.766375741,2.0240190780371057,2.185809846878798
-2.378689345,1.13701691,2.0378158871607988,2.1613300581384065
-2.373686843,2.542650341,2.051235295004764,2.1368872549508833
-2.368684342,1.842569237,2.0642651829445446,2.114669466685191
-2.363681841,1.09335865,2.0768936919503487,2.095927623004175
-2.35867934,1.805252391,2.0891092191992198,2.080990816795155
-2.353676838,2.505497389,2.100900430368256,2.069494559345741
-2.348674337,2.646576931,2.112256257382965,2.0607427651283454
-2.343671836,2.482135297,2.12316591948412,2.0540887849604337
-2.338669335,1.967912942,2.1336189204579354,2.049222020973336
-2.333666833,2.713156859,2.1436050595511693,2.0462838921898756
-2.328664332,1.652112768,2.1531144299619847,2.0457972227146533
-2.323661831,1.168203069,2.1621374370154096,2.04845562329661
-2.31865933,1.804833965,2.1706647960863963,2.0548627256053367
-2.313656828,1.39745484,2.1786875420041625,2.0653209292701784
-2.308654327,2.452529939,2.186197028347353,2.0797435468261014
-2.303651826,2.401603975,2.193184942476244,2.0977135244589453
-2.298649325,1.890822584,2.199643304216185,2.1186554921265826
-2.293646823,2.598329629,2.205564473633877,2.142046326027776
-2.288644322,2.921131186,2.2109411511901818,2.167577129157757
-2.283641821,1.536098796,2.2157663894092225,2.1951999013792647
-2.27863932,2.266549086,2.220033592381747,2.2250367209240607
-2.273636818,1.915351928,2.2237365218124827,2.257181284966073
-2.268634317,2.518067754,2.2268692980749876,2.291463484339583
-2.263631816,0.968000236,2.2294264083320283,2.327263281749639
-2.258629315,2.563416521,2.231402706909794,2.3634457147363213
-2.253626813,3.170765853,2.2327934195329804,2.3984499182376675
-2.248624312,2.230969546,2.233594145316631,2.430515186950154
-2.243621811,2.705092949,2.2338008611882874,2.457982897971914
-2.23861931,3.037275094,2.23340992317486,2.4795887586686742
-2.233616808,2.922043705,2.2324180687604236,2.4946626547368167
-2.228614307,2.367235067,2.2308224198402273,2.503181858948262
-2.223611806,2.649047376,2.228620483332698,2.5056680898184593
-2.218609305,2.520681897,2.225810153411248,2.502965730706892
-2.213606803,1.918812076,2.222389711938736,2.495973030315704
-2.208604302,2.771805233,2.2183578323988096,2.4854099911122773
-2.203601801,2.153501015,2.2137135766245377,2.471692668332176
-2.1985993,1.996793412,2.2084563979975993,2.4549483897668907
-2.193596798,2.880898826,2.20258613993279,2.435160961422018
-2.188594297,3.254196763,2.1961030407916855,2.412393203781458
-2.183591796,2.226456651,2.1890077266941326,2.387008854643651
-2.178589295,2.989142505,2.181301215697163,2.3598146011516334
-2.173586793,2.164590156,2.1729849143226554,2.332066114316917
-2.168584292,1.543827297,2.1640606234480644,2.3053225303588754
-2.163581791,2.358940747,2.154530527206781,2.2811798110528843
-2.15857929,2.559279876,2.1443971981489334,2.260951247379709
-2.153576788,2.225304973,2.133663591825054,2.2453818862553554
-2.148574287,0.963977707,2.122333053638481,2.23447728749459
-2.143571786,1.795381044,2.1104093038802914,2.227497346461522
-2.138569285,2.378522286,2.097896443863938,2.2231212634058446
-2.133566783,3.329544899,2.0847989485974274,2.2197428189218877
-2.128564282,2.278357385,2.0711216745719563,2.2158194178413027
-2.123561781,2.446633312,2.0568698410164066,2.2101842235563014
-2.11855928,2.373651626,2.04204903698761,2.202242194569838
-2.113556778,1.748832259,2.0266652121828685,2.19200448352204
-2.108554277,2.232598029,2.010724685629626,2.179961445468803
-2.103551776,2.946502211,1.994234123282924,2.166838883215315
-2.098549275,1.226392767,1.9772005460431203,2.153312201182964
-2.093546773,2.122693638,1.959631318779396,2.1397604719777554
-2.088544272,1.227085475,1.941534159875839,2.126125738577041
-2.083541771,2.523184302,1.9229171153324356,2.1119082281744523
-2.07853927,2.812323273,1.9037885676724149,2.0962868894571853
-2.073536768,1.630745254,1.884157223265444,2.078319693987278
-2.068534267,2.940806344,1.8640321226765642,2.0571597361576552
-2.063531766,2.133298304,1.8434226114668548,2.0322257210894605
-2.058529265,2.246073573,1.822338349943267,2.003286326269987
-2.053526763,0.900646052,1.8007892988874286,1.9704488568066205
-2.048524262,2.300568942,1.7787857306454438,1.934072822738738
-2.043521761,2.133210562,1.7563381968579597,1.8946491363852456
-2.03851926,1.54114814,1.733457538996542,1.8526904258165393
-2.033516758,2.415282093,1.7101548726201612,1.8086677314825177
-2.028514257,1.65799777,1.6864415991360207,1.7630083901913411
-2.023511756,1.154191313,1.6623293707201277,1.716146479673569
-2.018509255,1.780772849,1.637830101575941,1.6685981645950156
-2.013506753,2.014599964,1.6129559508555604,1.6210251817766643
-2.008504252,1.598086299,1.5877193350146572,1.5742530070946708
-2.003501751,1.722376074,1.562132890213288,1.52922488211906
-1.99849925,1.775071668,1.5362094842249963,1.4868944090649396
-1.993496748,0.934653836,1.50996219817323,1.4480810579388694
-1.988494247,0.455519724,1.483404339397122,1.4133273942620248
-1.983491746,1.347844488,1.4565494016481046,1.382798789690464
-1.978489245,1.652080445,1.4294110775707054,1.3562545845418386
-1.973486743,1.214684992,1.4020032394168007,1.3330978813606729
-1.968484242,1.503914195,1.3743399523334607,1.3124870284175878
-1.963481741,1.625061723,1.3464354326935843,1.2934741482478849
-1.95847924,1.397635459,1.3183040610635006,1.2751311281852797
-1.953476738,0.750055288,1.2899603620680986,1.2566326951891753
-1.948474237,1.562460167,1.2614190180073275,1.2372854651328644
-1.943471736,1.095625646,1.2326948256783217,1.2165134417818417
-1.938469235,0.83562302,1.2038027097396775,1.1938261379184443
-1.933466733,1.622779512,1.1747577019091608,1.168799797387357
-1.928464232,0.996703921,1.1455749548117855,1.1410941393372762
-1.923461731,1.278872779,1.116269697666594,1.1105101227377263
-1.91845923,1.200528375,1.086857249953085,1.0770747698214838
-1.913456728,1.111156784,1.0573530001300935,1.0411238906572886
-1.908454227,0.878762616,1.0277724196156541,1.0033477243726854
-1.903451726,1.332931358,0.9981310177235501,0.9647701163307265
-1.898449225,1.167790438,0.9684443555339529,0.9266475437935355
-1.893446723,0.6290797,0.9387280243270621,0.8902958692051575
-1.888444222,0.520784953,0.9089976595932314,0.8568742140949155
-1.883441721,0.326189167,0.8792688956124994,0.8271707043574822
-1.87843922,1.007572343,0.8495573794290673,0.8014393629532304
-1.873436718,0.547455945,0.8198787491963507,0.7793291969886538
-1.868434217,0.6941043,0.7902486481151181,0.7599270577441767
-1.863431716,0.569541009,0.7606826790534142,0.7419098622132396
-1.858429215,1.060787955,0.7311964185230534,0.7237759874214691
-1.853426713,0.696152291,0.7018053951337956,0.7041069745182481
-1.848424212,1.132387427,0.6725251033576086,0.6818041568389395
-1.843421711,0.998972135,0.6433709585865619,0.6562521543120368
-1.83841921,0.446180187,0.6143583110091101,0.6273801874872056
-1.833416708,0.675642294,0.585502424370203,0.5956174764250031
-1.828414207,0.265001802,0.556818489461128,0.5617636332739591
-1.823411706,0.682437529,0.5283215800091732,0.5268124487131155
-1.818409205,0.406748123,0.5000266663520574,0.4917736699195975
-1.813406703,0.33039608,0.47194859469796674,0.45753153804103397
-1.808404202,0.23358138,0.4441021002427321,0.42476365857062887
-1.803401701,0.432713994,0.41650176427737323,0.39392426389514956
-1.7983992,0.439643572,0.3891620275606354,0.36527789956483725
-1.793396698,0.580008888,0.36209717026814386,0.3389578951888025
-1.788394197,0.092000609,0.33532132464201486,0.31502132553189033
-1.783391696,0.098110282,0.308848433690781,0.29347842102313537
-1.778389195,0.470572444,0.28269226416265547,0.2742869210513065
-1.773386693,0.31960648,0.2568663873662702,0.2573164275381895
-1.768384192,0.068475854,0.23138419126210397,0.24229981943197823
-1.763381691,-0.116100788,0.2062588411139713,0.2287946212474073
-1.75837919,0.181362326,0.18150329196921988,0.2161752685428347
-1.753376688,0.363931524,0.15713027052499284,0.2036682967270559
-1.748374187,0.195614741,0.13315228657606626,0.19042954685487762
-1.743371686,0.446433958,0.10958159595814887,0.17564966136256657
-1.738369185,0.07147276,0.08643021244573668,0.15866540999572162
-1.733366683,0.404360987,0.06370989082762168,0.13905229406856548
-1.728364182,0.123967138,0.04143213763171161,0.11667877911603682
-1.723361681,0.060179089,0.01960817667811754,0.09171254379416414
-1.71835918,0.226952073,-0.0017510396892101987,0.06458097481231287
-1.713356678,-0.109081999,-0.022634846165901945,0.03589817620190085
-1.708354177,-0.049038612,-0.043032854557935485,0.006376320215229832
-1.703351676,0.065277389,-0.06293498532633302,-0.023260711077048243
-1.698349175,-0.22496189,-0.08233145709930922,-0.05234787936030917
-1.693346673,-0.133888049,-0.10121280073623906,-0.08032702995056162
-1.688344172,0.047775364,-0.11956985025901046,-0.1067723241555922
-1.683341671,-0.111429117,-0.1373937712304958,-0.13139741247042555
-1.67833917,-0.287615326,-0.15467605108103133,-0.15405017704499263
-1.673336668,-0.279043718,-0.17140851154933567,-0.17469987394490175
-1.668334167,-0.298810255,-0.18758330053124228,-0.19341935749988473
-1.663331666,-0.097769237,-0.20319291705900622,-0.21036323407327334
-1.658329165,-0.31649082,-0.21823020250491576,-0.22574221287722354
-1.653326663,-0.157934918,-0.23268835129158816,-0.23979468757460376
-1.648324162,-0.368007665,-0.24656090370612482,-0.2527580360307188
-1.643321661,-0.094259216,-0.25984176728068387,-0.264843291159641
-1.63831916,-0.385196845,-0.2725252089276722,-0.2762169377948425
-1.633316658,-0.245993888,-0.28460586382894404,-0.2869924040215718
-1.628314157,-0.405053058,-0.29607872925416123,-0.2972317130585861
-1.623311656,-0.2348726,-0.3069391821784724,-0.30695548453641874
-1.618309155,-0.287603294,-0.3171829723947943,-0.31615777846507354
-1.613306653,-0.401963549,-0.326806229509479,-0.32482163685260496
-1.608304152,-0.326089131,-0.33580545779399396,-0.33293166530668694
-1.603301651,-0.378540358,-0.3441775499125982,-0.34048132622907396
-1.59829915,-0.3284899,-0.3519197810478446,-0.3474743147759516
-1.593296648,-0.350609523,-0.3590298139490118,-0.3539209783813088
-1.588294147,-0.368976159,-0.3655056948363027,-0.35983185852873845
-1.583291646,-0.369486056,-0.37134586314969453,-0.365210891744537
-1.578289145,-0.368921225,-0.3765491467140757,-0.3700505915719109
-1.573286643,-0.383269105,-0.38111476480600737,-0.37433077493086075
-1.568284142,-0.38721974,-0.3850423251195092,-0.37802132642117514
-1.563281641,-0.388551599,-0.3883318294864594,-0.38108839360121766
-1.55827914,-0.395592425,-0.39098367009778034,-0.3835025440542345
-1.553276638,-0.410980154,-0.3929986305737133,-0.3852469849030732
-1.548274137,-0.384537839,-0.3943778839900447,-0.3863240159903687
-1.543271636,-0.413507106,-0.3951229945601261,-0.3867583858312462
-1.538269135,-0.402294746,-0.3952359149183525,-0.386596957799443
-1.533266633,-0.386408212,-0.3947189851989098,-0.38590484163962185
-1.528264132,-0.339243479,-0.39357493211108574,-0.3847587121448599
-1.523261631,-0.419876665,-0.391806866612767,-0.3832383386858158
-1.51825913,-0.390844845,-0.3894182822522352,-0.38141742198243855
-1.513256628,-0.37373418,-0.3864130522800615,-0.3793547877320679
-1.508254127,-0.412010038,-0.38279542975205505,-0.3770869225338599
-1.503251626,-0.303668303,-0.3785700412635862,-0.37462277973368385
-1.498249125,-0.450131137,-0.3737418863355405,-0.3719416603840221
-1.493246623,-0.290591642,-0.36831633260350516,-0.3689946731416265
-1.488244122,-0.379592411,-0.3622991169170309,-0.3657097297949037
-1.483241621,-0.3872067,-0.3556963352429293,-0.36199929607397674
-1.47823912,-0.344664622,-0.3485144430711812,-0.3577693800816897
-1.473236618,-0.45247235,-0.34076024874458954,-0.35292776302470996
-1.468234117,-0.356120959,-0.33244091551346644,-0.34738948427058636
-1.463231616,-0.301892743,-0.32356394775376907,-0.3410781828259224
-1.458229115,-0.287352986,-0.3141371923589533,-0.33392299671557646
-1.453226613,-0.365074939,-0.3041688302916754,-0.3258520948814111
-1.448224112,-0.348952222,-0.2936673795438527,-0.3167852066678879
-1.443221611,-0.388858415,-0.28264167785176086,-0.30662830510279926
-1.43821911,-0.333424558,-0.27110088503037,-0.2952735069815784
-1.433216608,-0.162436642,-0.2590544728462463,-0.2826060617105177
-1.428214107,-0.279051275,-0.24651222882429247,-0.2685181364411465
-1.423211606,-0.269785409,-0.23348423567635734,-0.25292653563993966
-1.418209105,-0.23377479,-0.21998087452557036,-0.2357894563347358
-1.413206603,-0.415362395,-0.20601281321618153,-0.21711686281000311
-1.408204102,-0.399947807,-0.19159101090022124,-0.196970620059287
-1.403201601,0.001977233,-0.17672669442844696,-0.17545386270744767
-1.3981991,-0.063761312,-0.16143136240367728,-0.15269299770207828
-1.393196598,-0.213043101,-0.1457167720587627,-0.12881856778434447
-1.388194097,0.060839033,-0.1295949445489824,-0.10395156417077525
-1.383191596,-0.019850773,-0.11307813858395122,-0.07819935027750327
-1.378189095,-0.290197467,-0.0961788552410563,-0.05166115721820541
-1.373186593,-0.167075732,-0.07890982355686715,-0.024439070354488498
-1.368184092,0.131018319,-0.06128400644444443,0.0033515472186137693
-1.363181591,-0.253426662,-0.043314571871798435,0.03157725969268522
-1.35817909,0.404492724,-0.025014898359359106,0.06008910752918829
-1.353176588,0.172023089,-0.006398559442781615,0.08873028765023866
-1.348174087,0.149100765,0.012520669871503576,0.11734426654787516
-1.343171586,0.074451724,0.0317288440517412,0.1457787881288047
-1.338169085,-0.091013187,0.05121184094187298,0.1738838392806722
-1.333166583,0.392173169,0.07095537825828674,0.2015052430551658
-1.328164082,0.19286287,0.09094500668767275,0.2284783010542914
-1.323161581,0.180584857,0.11116614260620938,0.25462647716447184
-1.31815908,0.62419579,0.13160406146721948,0.2797683133939366
-1.313156578,0.013654388,0.15224391507901064,0.3037325107797104
-1.308154077,0.421806672,0.17307072435188292,0.3263778572508592
-1.303151576,0.535266512,0.1940694134237021,0.34761272286924505
-1.298149075,0.327662086,0.21522480262708937,0.3674087629384344
-1.293146573,0.287914197,0.23652162636227186,0.38580507691014654
-1.288144072,0.174974025,0.25794452559208214,0.40290164950449725
-1.283141571,1.10561549,0.27947808299313653,0.418843610513845
-1.27813907,0.359545582,0.30110681559922614,0.43380003282155755
-1.273136568,-0.127242649,0.32281519307737894,0.44794226622592415
-1.268134067,0.50998877,0.3445876300717875,0.46142701491401694
-1.263131566,0.860292313,0.3664085219901595,0.4743884580031828
-1.258129065,0.472028171,0.38826223742282207,0.4869417224873639
-1.253126563,0.54496058,0.4101331366263527,0.499197158554207
-1.248124062,0.260647827,0.43200556381849553,0.5112816527860149
-1.243121561,0.379288302,0.4538638832034885,0.5233604913906245
-1.23811906,0.588376757,0.47569247126824443,0.5356520515948784
-1.233116558,1.077493833,0.4974757352760215,0.5484286145303426
-1.228114057,0.44007461,0.5191981056144936,0.5619999332220756
-1.223111556,0.45672365,0.5408440716620487,0.5766810067791199
-1.218109055,0.48924052,0.5623981740632622,0.5927502214337581
-1.213106553,0.004482391,0.5838450230351586,0.6104069227116874
-1.208104052,1.199692041,0.605169290869672,0.6297375631105677
-1.203101551,0.416094027,0.6263557472451189,0.6506970101975522
-1.19809905,0.756381643,0.6473892515829542,0.6731076853513589
-1.193096548,1.00705256,0.6682547709712862,0.6966755914536803
-1.188094047,0.195637004,0.6889373729209929,0.7210200649888475
-1.183091546,1.064962173,0.7094222597327369,0.7457132043197896
-1.178089045,0.86854004,0.7296947610357712,0.7703244145362356
-1.173086543,0.215148392,0.7497403511373999,0.7944643901565043
-1.168084042,0.652588586,0.7695446421290879,0.8178211298642004
-1.163081541,1.749100309,0.789093416929409,0.8401795703513468
-1.15807904,1.071965194,0.8083726221034822,0.8614181234391709
-1.153076538,0.638818052,0.8273683844529842,0.8814810402220865
-1.148074037,0.630409429,0.8460670045646985,0.9003343113974301
-1.143071536,0.876248613,0.8644549881636343,0.9179216381856059
-1.138069035,1.122420414,0.882519039308461,0.9341415759305177
-1.133066533,0.516620369,0.9002460760444753,0.9488638456511405
-1.128064032,0.820589831,0.9176232244822129,0.9619914579896718
-1.123061531,1.618269505,0.9346378481124861,0.9735587451117014
-1.11805903,1.395284036,0.9512775414689991,0.9838393735139974
-1.113056528,0.846842504,0.9675301446762701,0.9934290500234919
-1.108054027,0.954685372,0.9833837381402128,1.0032689386860958
-1.103051526,0.475985822,0.9988266694978238,1.0145880052192555
-1.098049025,1.673513982,1.0138475478330993,1.0287620042522543
-1.093046523,0.987680334,1.0284352569631587,1.047107693150366
-1.088044022,0.514005536,1.042578950816182,1.0706471088612555
-1.083041521,0.489357846,1.0562680777127325,1.099884408700217
-1.07803902,1.465248197,1.0694923752151724,1.1346359510329322
-1.073036518,0.874257869,1.0822418820080402,1.173944896527169
-1.068034017,1.173040782,1.0945069340314653,1.2160981006017457
-1.063031516,1.464770036,1.1062781858183992,1.2587487945482592
-1.058029015,1.323902226,1.117546606050985,1.29913554041502
-1.053026513,1.386696668,1.128303487905507,1.3343766166423359
-1.048024012,1.44012112,1.138540446001444,1.3618089006184642
-1.043021511,1.703066492,1.1482494345489318,1.379331397985355
-1.03801901,1.416281915,1.1574227436780693,1.3857071341563232
-1.033016508,1.988397889,1.1660530081343108,1.3807758685119373
-1.028014007,2.225225708,1.1741332050947708,1.3655369712978886
-1.023011506,1.521038701,1.1816566689127335,1.3420782471672585
-1.018009005,1.124291735,1.188617088277753,1.3133509364149154
-1.013006503,0.841145156,1.1950085131640622,1.2828187829372761
-1.008004002,0.803109744,1.200825353556656,1.254033194187702
-1.003001501,1.063900608,1.206062390614312,1.2302007701529898
-0.997998999,1.443759985,1.210714775580891,1.213810119453855
-0.992996498,0.765214019,1.2147780305506637,1.2063720224212868
-0.987993997,0.655592806,1.218248056849905,1.2083042959765713
-0.982991496,1.378049264,1.221121133763601,1.2189658908984335
-0.977988994,1.240689772,1.2233939222458314,1.236819774138766
-0.972986493,0.213562391,1.2250634653115302,1.2596857681738491
-0.967983992,2.236150921,1.2261271926126518,1.2850355301709369
-0.962981491,1.862145723,1.2265829201084262,1.3102829326894763
-0.957978989,0.985575509,1.2264288518542656,1.3330329319691214
-0.952976488,1.819748547,1.2256635813703323,1.3512675055285588
-0.947973987,0.925919464,1.2242860923370935,1.3634640727771696
-0.942971486,1.660494267,1.2222957592320574,1.3686553140549649
-0.937968984,1.531836156,1.2196923471696044,1.3664458302501297
-0.932966483,1.260526644,1.2164760142518656,1.3569993992313385
-0.927963982,2.160447978,1.2126473083478877,1.341002621099228
-0.922961481,0.974177658,1.2082071687097202,1.319601187849371
-0.917958979,0.814018848,1.2031569238552682,1.2942995899463126
-0.912956478,2.062321709,1.197498294896754,1.2668180647946865
-0.907953977,1.65353721,1.1912333884074875,1.2389125978127589
-0.902951476,0.554617151,1.18436469901998,1.2121808102376157
-0.897948974,0.751545915,1.1768951053636856,1.1878911055893107
-0.892946473,1.339179223,1.168827874356144,1.1668764085824495
-0.887943972,0.324128463,1.1601666502010828,1.1495222477075664
-0.882941471,0.746836608,1.1509154579610084,1.1358528615061405
-0.877938969,1.685975719,1.1410786975813587,1.125686152321987
-0.872936468,2.305566535,1.1306611491193979,1.1188007402173379
-0.867933967,1.101852759,1.1196679579566686,1.1150479779113427
-0.862931466,0.195583316,1.1081046393283633,1.1143552535683492
-0.857928964,1.399294652,1.0959770704847547,1.1166023273214818
-0.852926463,0.785781514,1.0832914968231298,1.121399229638209
-0.847923962,1.615321282,1.0700545134360697,1.1278365372741557
-0.842921461,0.118495221,1.0562730705699468,1.1343011962225749
-0.837918959,0.560004005,1.0419544639933176,1.1384441853983467
-0.832916458,1.075293452,1.0271063419877535,1.1373505767273615
-0.827913957,2.463610811,1.0117366833906858,1.127907964235162
-0.822911456,1.187184314,0.9958538039456628,1.1073120382841628
-0.817908954,1.960770081,0.9794663449655344,1.073605264764194
-0.812906453,1.190181913,0.96258328112905,1.0261285371957107
-0.807903952,1.911649377,0.9452138952126555,0.9657804790409414
-0.802901451,-0.143522888,0.9273677852858302,0.8950201327338136
-0.797898949,1.879420393,0.9090548517741558,0.8176046491994882
-0.792896448,0.632284685,0.8902853060000748,0.7381098113826131
-0.787893947,0.513896074,0.8710696418317544,0.6613243465218056
-0.782891446,-0.902513861,0.8514186436679781,0.5916298679623069
-0.777888944,0.709163725,0.8313433720223733,0.5324739016298268
-0.772886443,0.149810249,0.8108551727389048,0.4860170020572472
-0.767883942,-0.479761907,0.7899656458173419,0.4529945574782725
-0.762881441,0.875992582,0.7686866541238788,0.4327901047701934
-0.757878939,0.097994358,0.7470303076327989,0.42367996077432374
-0.752876438,1.303804975,0.7250089732401166,0.4231858008492435
-0.747873937,-0.210439971,0.7026352410540325,0.42846496849416343
-0.742871436,0.348008271,0.6799219337597939,0.43667576952524456
-0.737868934,0.294181526,0.6568820896687005,0.44527184957309596
-0.732866433,1.141800029,0.6335289730469322,0.45220038903159016
-0.727863932,-0.293042839,0.6098760381853178,0.4559989323600824
-0.722861431,2.063552624,0.5859369393400167,0.45580275234623946
-0.717858929,0.208950806,0.561725512750897,0.4512875407659298
-0.712856428,-0.404836805,0.5372557873970206,0.44257979733616837
-0.707853927,0.730327451,0.5125419471828865,0.4301679118477276
-0.702851426,0.481290011,0.48759834137033436,0.41483907672485165
-0.697848924,0.489242146,0.46243946573883987,0.39765108254862197
-0.692846423,0.047608954,0.43707997367447055,0.37992727711973284
-0.687843922,0.070292391,0.4115346368291865,0.36324436112327296
-0.682841421,1.424922746,0.38581835595406516,0.34937432479768504
-0.677838919,0.876399902,0.3599461413828374,0.34014943043328216
-0.672836418,-0.584953451,0.33393312435739303,0.3372427724824746
-0.667833917,0.286352961,0.3077945165325926,0.3418897995522181
-0.662831416,-0.676182248,0.28154562111650105,0.3546065489413644
-0.657828914,-0.218590706,0.2552018128654586,0.37497609764107975
-0.652826413,-0.196264636,0.22877854954643956,0.40156840958966644
-0.647823912,1.727648248,0.20229133067198615,0.43203085452038414
-0.642821411,1.01984429,0.1757557088496653,0.4633456224631728
-0.637818909,-0.57957151,0.14918726948204317,0.4922091284179798
-0.632816408,0.979251938,0.12260164226445086,0.5154599727855018
-0.627813907,0.938590986,0.09601445954293943,0.5304738524908581
-0.622811406,0.873083403,0.06944136777267833,0.5354565936242002
-0.617808904,2.079713804,0.04289800711937158,0.5295942672518378
-0.612806403,-1.103574714,0.016400022890207283,0.5130525994582134
-0.607803902,1.346267563,-0.010036976087883343,0.48684712054035195
-0.602801401,-0.02665868,-0.036397406002657756,0.4526243434357452
-0.597798899,0.764151502,-0.06266572835598795,0.41240079629068294
-0.592796398,0.227495191,-0.08882643870167203,0.36830298103191195
-0.587793897,0.568346443,-0.11486410784919676,0.32234143479846444
-0.582791396,0.668109821,-0.1407633704932414,0.2762401524940835
-0.577788894,-0.479977272,-0.16650894521702414,0.23133128681196496
-0.572786393,-0.584446897,-0.19208562349952785,0.18851509581987907
-0.567783892,1.19297968,-0.21747831010719448,0.1482764419129263
-0.562781391,-1.106829545,-0.2426720119201889,0.11074193398556594
-0.557778889,0.891799412,-0.26765185744550285,0.0757571896453346
-0.552776388,0.372790062,-0.29240308619196154,0.04296337926381763
-0.547773887,0.210141247,-0.31691108786327343,0.011857194651343978
-0.542771386,-0.676576664,-0.34116139148118,-0.018172281823821055
-0.537768884,-0.623139903,-0.3651396842188572,-0.04782573713215048
-0.532766383,0.932417654,-0.38883180123878525,-0.07788291755557356
-0.527763882,-0.693207445,-0.41222376331197647,-0.10918499815460853
-0.522761381,-0.768997277,-0.4353017663355554,-0.14259964475813242
-0.517758879,0.842055015,-0.45805219930360314,-0.1789651171792588
-0.512756378,0.62072188,-0.4804616346987448,-0.21901562562928414
-0.507753877,-1.139776259,-0.502516864177507,-0.26329254805210506
-0.502751376,0.405051,-0.5242048885763473,-0.3120456198161367
-0.497748874,-0.811450542,-0.5455129348454968,-0.36512835429311896
-0.492746373,-1.436719402,-0.56642844707999,-0.4218968612869691
-0.487743872,0.233589844,-0.5869391199298469,-0.481132294292993
-0.482741371,0.345429075,-0.6070328891840748,-0.5410207994213362
-0.477738869,0.256526862,-0.6266979475032486,-0.599232940757423
-0.472736368,-2.238066968,-0.6459227361697042,-0.6531378789787694
-0.467733867,-0.556100819,-0.664695975903399,-0.7001607087887345
-0.462731366,-0.751729001,-0.6830066581080294,-0.7382470961359475
-0.457728864,0.166165179,-0.7008440592499015,-0.7663498048585611
-0.452726363,-3.191681919,-0.7181977334002161,-0.7848152402564268
-0.447723862,-1.282490476,-0.7350575401628101,-0.7955428133728388
-0.442721361,-1.523667728,-0.7514136366603084,-0.8018257175351269
-0.437718859,0.474616177,-0.7672564904201786,-0.807854815930512
